seq,code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
5616,603015,弘讯科技,0.07,435984964.57,1.0350826891,2.4571,28229582.22,-21.48,-78.5498,3.494271840834,2.0,0.029152975615,36.2137675219,自动化设备,2025-08-26,20250630
5617,603010,万盛股份,0.05,1623147182.86,17.0686095585,9.1693,26323342.64,-65.02,73.1718,6.114855661813,0.72,0.184099203208,19.0086263167,化学制品,2025-08-26,20250630
5618,601997,贵阳银行,0.68,6500773000.0,-12.2228394398,14.6268,2474388000.0,-7.2,-28.5165,17.049011842356,3.96,5.224625963911,,银行Ⅱ,2025-08-26,20250630
5619,601965,中国汽研,0.41,1910861780.53,-6.3639356482,15.3497,408597257.33,1.77,29.4343,7.21282180325,5.69,-0.040573228791,45.3746352402,专业服务,2025-08-26,20250630
5620,601890,亚星锚链,0.1194,991420125.05,5.8773647373,-31.3928,114550828.73,-17.43,18.1943,3.798731008078,3.11,0.052675378726,27.7101126897,航海装备Ⅱ,2025-08-26,20250630
5621,601789,宁波建工,0.1118,9173506115.82,-8.4946094821,-18.7087,130322042.18,-9.43,-27.3056,4.146778695499,2.67,-1.137320308596,9.2463496421,房屋建设Ⅱ,2025-08-26,20250630
5622,601606,长城军工,-0.04,698934857.09,29.5542962281,272.4765,-27400871.41,30.85,149.4947,3.036438565348,-1.23,-0.179096141204,21.0809389166,地面兵装Ⅱ,2025-08-26,20250630
5623,601399,国机重装,0.0335,7073411275.32,13.2105272001,3.2123,241506462.69,13.37,17.5324,2.028269758635,1.66,0.061363386717,13.3094455814,专用设备,2025-08-26,20250630
5624,601133,柏诚股份,0.16,2423848222.97,-3.13871913,33.7353,83495286.82,-16.1,-11.0856,5.471570949407,2.85,-1.217220312922,10.1411242548,专业工程,2025-08-26,20250630
5625,601117,中国化学,0.51,90721971651.05,-0.3457684157,3.1726,3101675842.34,9.26,14.6744,10.719969124264,4.86,-1.6423035235,9.5774123664,专业工程,2025-08-26,20250630
5626,601106,中国一重,-0.0154,4681363143.16,-46.2373280917,7.9368,-105642798.86,38.97,72.9446,0.773393582446,-1.99,-0.061497188081,14.4880547315,专用设备,2025-08-26,20250630
5627,601101,昊华能源,0.31,4395012178.83,-7.1721249499,-26.7215,448175943.46,-47.82,-37.9363,8.273441088852,3.75,0.730567434727,33.25911558,煤炭开采,2025-08-26,20250630
5628,601100,恒立液压,1.07,5171186451.87,6.9986804573,13.4942,1429201848.35,10.97,31.3832,12.216810243899,8.64,0.461294011669,41.8486673668,工程机械,2025-08-26,20250630
5629,601065,江盐集团,0.23,1142487773.57,-18.9763400623,-0.5758,147678554.95,-45.36,-2.3085,6.81795144875,3.32,0.385871772711,31.475821129,化学原料,2025-08-26,20250630
5630,601058,赛轮轮胎,0.56,17586679696.39,16.0535288694,9.0798,1830902423.55,-14.9,-23.7015,6.248621141309,8.97,0.26871064649,24.5334189134,汽车零部件,2025-08-26,20250630
5631,601011,宝泰隆,0.052,356883138.25,-55.9903159244,81.2154,98883531.57,151.615348988,350.8275,3.030290287051,1.69,0.070147661245,12.119892218,焦炭Ⅱ,2025-08-26,20250630
5632,600979,广安爱众,0.0616,1438847878.15,-0.3213237996,-6.6942,77693741.88,-35.67,145.1962,3.616453126776,1.67,0.056664916685,26.0230674435,电力,2025-08-26,20250630
5633,600967,内蒙一机,0.17,5727132424.6,19.6215136405,9.6762,290041873.23,9.99,-44.2944,6.982618465198,2.47,-0.094167364664,9.7512900465,地面兵装Ⅱ,2025-08-26,20250630
5634,600959,江苏有线,0.04,4144081077.78,4.2501969471,19.3326,202670637.62,35.24,-5.6573,4.524018714699,0.9,0.076846388847,23.9945111497,电视广播Ⅱ,2025-08-26,20250630
5635,600867,通化东宝,0.11,1373490568.29,85.6036636654,10.8188,217758063.83,194.4760427634,-0.5222,3.125266227548,3.35,0.162039109358,71.4500802814,生物制品,2025-08-26,20250630
5636,600857,宁波中百,0.08,288912364.07,-41.9385606891,-13.255,17635637.63,194.1339367574,157.0042,3.850958314183,2.08,-0.079341008232,9.4251729578,一般零售,2025-08-26,20250630
5637,600855,航天长峰,-0.1186,357818810.76,-26.6202145293,158.497,-55590962.31,-6.8141409269,70.1909,3.315021802152,-3.52,-0.285808986731,25.6219873336,军工电子Ⅱ,2025-08-26,20250630
5638,600841,动力新科,-0.22,2828618317.49,-23.7971708726,6.2558,-300730037.29,56.3496375486,56.9079,2.314335697587,-8.74,-0.154843824249,5.8304726986,汽车零部件,2025-08-26,20250630
5639,600824,益民集团,0.023,366326951.67,-29.0318014772,-4.1862,24309190.73,-43.09,-21.7645,2.293163152072,1.0,0.040588801612,47.7557247924,一般零售,2025-08-26,20250630
5640,600817,宇通重工,0.22,1659830863.18,12.0650443779,34.7412,118703963.28,42.54,30.2794,4.544834294893,4.75,-0.029499831952,19.2888600497,环保设备Ⅱ,2025-08-26,20250630
5641,600761,安徽合力,0.89,9390322793.79,6.1798386326,19.6863,796237697.47,-4.6,47.3977,11.922779576324,7.43,0.661820888359,23.5774937594,工程机械,2025-08-26,20250630
5642,600760,中航沈飞,0.41,14628337068.6,-32.3535520302,50.7563,1136413283.86,-29.78,63.934,6.391969788787,6.43,1.120059078825,12.252814133,航空装备Ⅱ,2025-08-26,20250630
5643,600748,上实发展,-0.41,1232419525.42,19.731174565,-5.6989,-754440421.28,-327.2114343335,-723.9457,5.582789157194,-7.07,-0.611580478412,22.8388896909,房地产开发,2025-08-26,20250630
5644,600740,山西焦化,-0.0303,3225504545.44,-18.2295202335,-8.2015,-77611133.08,-142.18,89.5359,5.938294234391,-0.51,-0.610483848341,-10.2804011815,焦炭Ⅱ,2025-08-26,20250630
5645,600728,佳都科技,0.0632,4919410572.82,65.2181073572,18.2741,135289994.81,170.4734946257,-87.6337,3.646284545017,1.77,-0.522992194918,8.2494905502,IT服务Ⅱ,2025-08-26,20250630
5646,600706,曲江文旅,-0.05,531830484.19,-30.9527341813,-26.2697,-13880678.13,92.5777431037,168.1701,2.531148225856,-2.13,0.500378821773,6.6191935582,旅游及景区,2025-08-26,20250630
5647,600704,物产中大,0.39,288537345445.09,-1.9155045941,16.7046,2039881586.35,29.65,7.3519,7.798644947017,5.0,-0.53222748824,2.0210602461,物流,2025-08-26,20250630
5648,600699,均胜电子,0.51,30347072614.52,12.0702099708,8.1994,707631859.66,11.13,7.8518,9.918711710796,5.07,1.3533504241,18.1544295524,汽车零部件,2025-08-26,20250630
5649,600683,京投发展,-0.51,413405785.9,-26.9212139993,-37.0951,-263814878.03,-84.9592272873,22.646,0.049630006751,-166.52,0.477124803843,-6.6736517584,房地产开发,2025-08-26,20250630
5650,600655,豫园股份,0.016,19112472374.3,-30.6813777945,17.6284,62813842.04,-94.5,-78.8018,9.003104727197,0.177,0.584378039591,15.0879035964,一般零售,2025-08-26,20250630
5651,600623,华谊集团,0.23,24191770931.74,-2.6554764418,31.5485,487751763.5,1.5,142.953,10.480800877826,1.85,0.478828114917,7.8152676504,化学原料,2025-08-26,20250630
5652,600618,氯碱化工,0.3831,3577377755.0,-8.095781319,6.4325,443001579.32,21.09,-8.6921,7.701291404316,4.97,0.403450123411,16.0011071688,化学原料,2025-08-26,20250630
5653,600610,中毅达,0.0369,501779926.66,-11.2434101265,-14.3966,39534923.95,351.333306685,87.2977,0.100146703683,45.55,0.061666389833,20.2039300246,化学原料,2025-08-26,20250630
5654,600605,汇通能源,0.1,57641243.81,-14.0538682939,-4.2881,20621231.36,-74.88,14.8428,6.864077350863,1.483,-0.555155279852,49.0066890526,一般零售,2025-08-26,20250630
5655,600586,金晶科技,-0.0681,2394029752.55,-32.5586542411,-3.3741,-96269460.53,-135.04,-1329.7438,3.968446852279,-1.67,0.157080566025,8.4505524806,玻璃玻纤,2025-08-26,20250630
5656,600579,中化装备,-0.04,658224327.1,-85.3906772818,93.795,-18375916.45,93.5993165372,124.5905,3.350390037052,-1.1,-0.084607756484,17.1632173043,专用设备,2025-08-26,20250630
5657,600567,山鹰国际,0.01,13842189460.39,-2.8938041425,4.5825,41815434.96,-63.17,-72.5704,2.730754346931,0.28,0.252685875765,9.5061759403,造纸,2025-08-26,20250630
5658,600560,金自天正,0.0968,202589313.15,-29.9108826164,-11.4908,21655019.64,17.59,92.038,4.245522837884,2.29,-0.790115175803,29.5052470294,专用设备,2025-08-26,20250630
5659,600558,大西洋,0.1001,1909058360.5,-0.1462524527,6.8911,89835134.59,45.23,19.3004,2.740047011779,3.72,0.158126691789,16.5731701763,通用设备,2025-08-26,20250630
5660,600545,卓郎智能,-0.1125,1665287000.0,-6.010350061,59.7611,-201208000.0,-175.6122952167,-10.2948,1.827579880889,-6.28,-0.023023504513,17.345298438,专用设备,2025-08-26,20250630
5661,600537,*ST亿晶,-0.13,1181033182.45,-46.0518586004,-5.8024,-152503335.09,67.537639894,-86.9694,0.24157356836,-42.55,0.024180719341,0.5249833597,光伏设备,2025-08-26,20250630
5662,600526,菲达环保,0.14,1589966671.6,5.1343499625,55.5727,126751067.22,8.68,110.95,4.925022036047,2.79,0.031928825473,27.3075445539,环保设备Ⅱ,2025-08-26,20250630
5663,600522,中天科技,0.462,23599711356.39,10.1909177728,41.9035,1567729989.86,7.38,49.7923,10.424176338928,4.37,-0.543896027517,15.0713194657,通信设备,2025-08-26,20250630
5664,600521,华海药业,0.28,4516353788.97,-11.9328516516,-9.321,409487616.19,-45.3,-62.3127,6.458613328802,4.35,0.246877572653,63.3214084411,化学制药,2025-08-26,20250630
5665,600520,三佳科技,0.01,151277071.78,-2.9952984072,18.0523,1928634.77,-75.99,245.2198,2.421116927034,0.51,0.087492879126,24.1028739259,半导体,2025-08-26,20250630
5666,600510,黑牡丹,0.05,1584151910.92,27.8507068329,57.5703,56673805.54,2.6,-52.1221,10.279984418873,0.54,-0.477332321222,20.6295256911,房地产开发,2025-08-26,20250630
5667,600499,科达制造,0.401,8188418900.0,49.0416392082,17.378,745067000.0,63.95,14.7743,6.266464684217,6.28,0.343948848308,29.3419795609,专用设备,2025-08-26,20250630
5668,600487,亨通光电,0.66,32048563674.39,20.4185433786,41.5487,1613198707.36,0.24,89.7354,12.128476956259,5.47,0.001987701185,13.5850496833,通信设备,2025-08-26,20250630
5669,600480,凌云股份,0.36,9260607500.33,3.6111950375,13.4352,432969292.43,8.46,1.2561,6.349217770078,5.58,0.057843723485,16.5929893524,汽车零部件,2025-08-26,20250630
5670,600477,杭萧钢构,0.054,4759536614.6,-1.9973260431,91.2851,127626372.8,-20.16,58.8409,2.162189008513,2.53,-0.279102954316,11.9059669265,专业工程,2025-08-26,20250630
5671,600470,六国化工,-0.29,3154984109.82,3.1020636013,-3.3223,-149228868.11,-608.08,-23.646,3.230445331499,-8.49,-0.763022615146,4.4661389606,农化制品,2025-08-26,20250630
5672,600456,宝钛股份,0.4301,2967420437.72,-20.4470152391,3.9391,205480864.33,-49.0,53.1887,14.604728559435,2.9099,0.162712235055,22.4024362598,小金属,2025-08-26,20250630
5673,600418,江淮汽车,-0.35,19397469425.53,-9.1023087011,-2.4342,-772811725.52,-356.89,-146.5478,4.848710553427,-7.04,-1.440899633934,8.9757960972,商用车,2025-08-26,20250630
5674,600399,抚顺特钢,-0.1415,3822930541.43,-10.6182376019,17.7653,-277730114.03,-221.83,-21.7584,3.061458257487,-4.48,-0.487281608362,0.8241839008,特钢Ⅱ,2025-08-26,20250630
5675,600395,盘江股份,-0.002,5151976618.48,27.3391889732,7.5807,-5095068.18,-113.67,195.1277,4.866437835408,-0.049,0.143471163104,21.7881186233,煤炭开采,2025-08-26,20250630
5676,600389,江山股份,0.79,3359091481.62,6.069261351,-7.6078,338476158.53,98.18,17.661,9.313984454638,8.71,0.335465965076,18.0422861588,农化制品,2025-08-26,20250630
5677,600376,首开股份,-0.7549,18039049312.69,105.1868630053,264.2278,-1838546799.42,5.6108637795,29.653,3.048443708822,-11.32,2.747880070133,12.3893270562,房地产开发,2025-08-26,20250630
5678,600340,*ST华幸,-1.75,2902848687.45,-50.8981535978,46.7191,-6827384567.5,-40.7928356132,-52.8165,-0.467440433014,,-0.826211072066,10.0874407383,房地产开发,2025-08-26,20250630
5679,600338,西藏珠峰,0.3291,1122628421.42,53.5329246674,-4.1327,300824148.85,135.08,38.7771,4.532548669815,7.86,0.297203794205,52.992919372,工业金属,2025-08-26,20250630
5680,600335,国机汽车,0.1422,16828589957.58,-11.637572894,4.6122,212747193.45,-14.32,-40.9728,7.688634959737,1.85,2.285341355642,7.4437843019,汽车服务,2025-08-26,20250630
5681,600330,天通股份,0.043,1583860299.81,1.0021180047,21.7028,52607319.9,-33.29,-90.3138,6.503931191077,0.66,-0.045141564925,20.6274955366,电子化学品Ⅱ,2025-08-26,20250630
5682,600310,广西能源,-0.0484,1636446837.83,-14.7483384607,-0.9339,-70907809.61,-719.96,166.0003,1.971113469046,-2.39,0.329365483812,19.984158742,电力,2025-08-26,20250630
5683,600305,恒顺醋业,0.1,1125355659.57,12.032652865,-20.22,110609474.9,18.07,-4.2973,3.006450106315,3.33,-0.038215896704,38.4102316911,调味发酵品Ⅱ,2025-08-26,20250630
5684,600279,重庆港,0.0048,2254940216.32,3.3097565371,3.157,5685292.71,-90.35,265.2228,5.679687374285,0.08,0.200980902505,10.4897099625,航运港口,2025-08-26,20250630
5685,600267,海正药业,0.26,5250334553.43,0.1309519799,-0.5054,299070584.84,-31.29,-46.0202,6.962083237334,3.56,1.010164934735,43.937675971,化学制药,2025-08-26,20250630
5686,600262,北方股份,0.59,1689946117.22,23.693740059,-8.1715,99794885.86,33.24,-42.749,9.869514268765,5.93,3.594215136412,19.013082733,专用设备,2025-08-26,20250630
5687,600241,时代万恒,0.01,178832391.06,0.1460644168,9.0667,4233242.4,-55.57,-90.9077,3.978851046076,0.36,0.053387832194,21.6203702142,电池,2025-08-26,20250630
5688,600239,ST云城,-0.02,918175404.6,-1.7019099419,19.0731,-37720493.92,-191.8,97.0157,0.797219544019,-2.9,0.27701399031,34.7368660097,房地产开发,2025-08-26,20250630
5689,600226,亨通股份,0.04,818211488.08,45.8012195607,14.0016,126946413.13,8.91,-18.9015,1.193710584868,3.64,-0.020861068749,8.1230115915,电力,2025-08-26,20250630
5690,600216,浙江医药,0.7,4322874759.83,-1.874773348,-8.3313,673306732.88,113.52,-35.4116,11.662064605419,6.13,0.830022745093,39.8179224581,化学制药,2025-08-26,20250630
5691,600215,派斯林,-0.0768,504226297.82,-51.6516794056,-14.6615,-35074766.77,-150.82,-63.4771,4.44484290921,-1.73,-0.07210972468,7.5684128446,自动化设备,2025-08-26,20250630
5692,600185,珠免集团,-0.15,1739587813.52,-45.6182933839,-10.6951,-274213159.45,50.5392657254,-101.4772,0.45665125804,-27.08,0.118121903132,36.1741567329,旅游零售Ⅱ,2025-08-26,20250630
5693,600184,光电股份,0.0243,858806633.95,20.2256577637,81.0526,12380741.32,92.96,1091.8199,4.646984158368,0.53,-0.194361589546,18.3350079943,地面兵装Ⅱ,2025-08-26,20250630
5694,600169,ST太重,0.013,4758613916.87,30.8073327467,-28.0947,43848289.76,5.92,-0.4619,1.497800759793,0.83,0.020418116275,17.2380106539,专用设备,2025-08-26,20250630
5695,600152,维科技术,-0.074,637828232.08,-6.4770825586,32.992,-39148721.13,-435.2493556026,-37.1651,3.256484193416,-2.25,-0.007898764207,12.1189602752,电池,2025-08-26,20250630
5696,600151,航天机电,-0.1502,1818647596.12,-41.008470286,-1.4079,-215382046.11,-555.3041111863,-1726.6314,3.260730302193,-4.5204,0.027020829851,9.1345632356,汽车零部件,2025-08-26,20250630
5697,600143,金发科技,0.2268,31636077814.2,35.5038843285,1.941,585346923.8,54.12,37.3326,6.909244753072,3.18,0.380254884656,12.2903909228,塑料,2025-08-26,20250630
5698,600141,兴发集团,0.66,14619755152.72,9.0703823446,2.2538,726770755.72,-9.72,34.0002,19.178610785518,3.44,0.111156273564,16.438010279,农化制品,2025-08-26,20250630
5699,600137,浪莎股份,0.108,141442749.71,-4.4129070739,18.9454,10537357.41,22.7,-86.8724,5.488971620547,1.93,-0.104965222034,27.2967001908,服装家纺,2025-08-26,20250630
5700,600133,东湖高新,0.0461,1067989840.51,31.6576594266,39.4183,49179590.21,-40.32,1995.8622,8.199153150946,0.55,-0.479273269751,27.1387849094,环境治理,2025-08-26,20250630
5701,600130,波导股份,0.005,226162222.76,61.1353571806,37.0814,3946585.54,-33.69,-10.0285,1.288470905,0.41,-0.019579759907,13.2578570745,消费电子,2025-08-26,20250630
5702,600127,金健米业,0.0182,1573571851.11,-24.9648477647,4.5428,11663880.3,528.059116011,-72.708,1.058156585251,1.73,0.165977012958,8.2633431488,农产品加工,2025-08-26,20250630
5703,600123,兰花科创,0.039,4050119197.91,-26.0506555888,-15.2684,57477832.65,-89.58,-27.7723,10.924333754086,0.36,-0.312381422436,19.8971255734,煤炭开采,2025-08-26,20250630
5704,600119,*ST长投,-0.026,89484940.92,-74.6339485824,7.609,-9604749.86,36.2448087809,51.9097,0.340375169193,-7.51,0.065630245426,20.5471453643,物流,2025-08-26,20250630
5705,600105,永鼎股份,0.218,2259886956.1,24.0685610472,57.4644,318525231.94,917.66,-90.0783,2.284598817171,9.82,-0.013190523101,13.5867003171,通信设备,2025-08-26,20250630
5706,600103,青山纸业,0.0252,1210150542.18,-15.2675565033,-7.0823,56078994.23,1.74,-17.2544,1.758634270841,1.42,-0.029364142722,22.5364031601,造纸,2025-08-26,20250630
5707,600099,林海股份,0.0532,578394011.47,33.4134661205,13.3691,11652494.94,36.1,133.535,2.457626119615,2.1916,0.294089226634,13.9223592211,摩托车及其他,2025-08-26,20250630
5708,600072,中船科技,-0.3811,3771721055.5,30.7944163291,223.4292,-574189905.73,-602.6710939805,14.5283,6.897399154578,-5.41,-2.210910925946,-1.0972765287,风电设备,2025-08-26,20250630
5709,600071,凤凰光学,0.08,740871602.08,-6.0017128412,21.4389,21627932.75,281.6665302876,376.4177,1.761978388309,4.45,0.201740053035,16.9064488514,光学光电子,2025-08-26,20250630
5710,600066,宇通客车,0.87,16129402530.95,-1.2633982654,51.3269,1935517889.84,15.64,56.3591,5.949632856859,13.79,0.77442546975,21.3294520416,商用车,2025-08-26,20250630
5711,600060,海信视像,0.809,27230708112.25,6.9499731156,3.5868,1055725365.58,26.63,-9.2896,15.166913156546,5.22,1.380583008595,16.3671368997,黑色家电,2025-08-26,20250630
5712,600051,宁波联合,0.113,588443021.29,35.4696567498,-17.2728,35050828.8,-21.91,51.1063,10.825090494821,1.04,1.105727531105,8.362971953,综合Ⅱ,2025-08-26,20250630
5713,600048,保利发展,0.23,116856717231.15,-16.0808583372,15.3176,2710753720.19,-63.47,-61.044,16.182489573161,1.36,1.338061982309,14.636706162,房地产开发,2025-08-26,20250630
5714,600010,包钢股份,0.0033,31328623798.17,-11.0204905469,2.9948,151333140.59,39.99,136.5627,1.149220417384,0.29,0.003955336634,9.5594366043,普钢,2025-08-26,20250630
5715,430744,ST星晨,0.0,904899.43,135.9985547459,,24104.25,103.3086929501,,-0.471927744444,,-0.005639886111,97.2265934569,,2025-08-26,20250630
5716,430742,光维通信,-0.03,100353637.06,8.6157311129,,-2131029.9,29.44,,3.236075197312,-1.01,-0.117425538137,27.4826946167,,2025-08-26,20250630
5717,430736,中江种业,-0.12,11718696.73,-88.0851734047,,-22009722.66,-25.88,,0.402157920837,-26.69,0.024794336647,-6.4387844262,,2025-08-26,20250630
5718,430734,ST凌势,-0.11,29584.14,-92.6568981171,,-527721.79,42.4507862215,,0.17400008,-46.54,-0.037354342,,,2025-08-26,20250630
5719,430725,九五智驾,0.03,38572818.96,5.3953924369,,1145867.63,-62.25,,0.558451642199,4.63,-0.245455654133,35.1261983835,,2025-08-26,20250630
5720,430716,爱力浦,0.0,100836416.05,-1.3440919343,,167795.52,-97.3,,3.097462495567,0.11,0.311221740232,31.3436323286,,2025-08-26,20250630
5721,430686,华盛控股,-0.01,3338156.91,12.2367778732,,-558023.79,43.92,,-0.002669607759,,-0.011404423408,34.1272061414,,2025-08-26,20250630
5722,430649,绿清科技,-0.11,6582535.72,-66.7694480253,,-5518762.84,-51.63,,0.177611712648,-46.98,-0.164719222134,28.3956083113,,2025-08-26,20250630
5723,430647,青鹰股份,-0.03,389868.3,-21.7893554903,,-2000831.05,36.0,,0.112196228606,-22.93,-0.016373488424,88.7968449859,,2025-08-26,20250630
5724,430619,ST格纳斯,-0.13,70693390.89,10.2574871612,,-6473085.33,-38.04,,-0.354982679708,,0.061458210007,-0.1316757462,,2025-08-26,20250630
5725,430607,大树智能,-0.1,34276556.09,41.6751263647,,-10397466.93,18.31,,1.875879701873,-5.2,-0.085832297919,45.1022546997,,2025-08-26,20250630
